epoch,training_loss,training_accuracy,validation_loss,validation_accuracy
41,0.01595145677074622,0.9933094382286072,0.2047370970249176,0.9426934123039246
42,0.014606991452996685,0.9952210187911987,0.6120825409889221,0.939828097820282
43,0.01698912634653915,0.9945041537284851,0.13483312726020813,0.9493792057037354
44,0.015560334663475967,0.9949820637702942,0.787757396697998,0.9484240412712097
45,0.007736338480953124,0.9976105093955994,0.7755711674690247,0.9436485171318054
46,0.01924269739051281,0.9921147227287292,0.13876396417617798,0.9073543548583984
47,0.015334124068769637,0.9959378838539124,0.6972429156303406,0.9503343105316162
48,0.011775616318902074,0.9956989288330078,0.24989381432533264,0.9350525140762329
49,0.013353413024407077,0.9956989288330078,0.3452960252761841,0.9369627237319946
50,0.012918138640138277,0.9949820637702942,0.0030981781892478466,0.9474689364433289
51,0.014453929255495981,0.9954599738121033,0.4890560507774353,0.9073543548583984
52,0.011187118517991968,0.9959378838539124,0.1289166957139969,0.9417383074760437
53,0.011262225345366278,0.9971325993537903,0.06518008559942245,0.9331423044204712
54,0.008445388983891723,0.9968936443328857,0.3744860887527466,0.9484240412712097
55,0.01829590670480849,0.9949820637702942,1.9277132749557495,0.9379178881645203
56,0.016636558130424417,0.9940263032913208,0.015253334306180477,0.9446036219596863
57,0.01485277824668523,0.9954599738121033,0.45064812898635864,0.9484240412712097
58,0.008512367266420833,0.9973715543746948,0.8667544722557068,0.9493792057037354
59,0.01044852984965558,0.9954599738121033,0.015029989182949066,0.9369627237319946
60,0.006425792982720013,0.9978494644165039,0.37145233154296875,0.9512894153594971
61,0.010130106065878204,0.9961768388748169,0.1659267395734787,0.9531996250152588
62,0.006397454860606848,0.9978494644165039,3.4526347008068115e-05,0.9522445201873779
63,0.011485581420151332,0.9968936443328857,0.0021661699283868074,0.9512894153594971
64,0.008549866240881976,0.996654748916626,0.0019403226906433702,0.9388729929924011
65,0.016033786741764647,0.9952210187911987,0.20928028225898743,0.9369627237319946
66,0.008358643779440298,0.9980884194374084,0.38677021861076355,0.9360076189041138
67,0.006441592761081601,0.9978494644165039,0.009268572553992271,0.9245463013648987
68,0.00817796146587919,0.9964157938957214,0.04457581043243408,0.9531996250152588
69,0.010117142476268578,0.9968936443328857,0.00043256767094135284,0.9255014061927795
70,0.011574327378603533,0.9968936443328857,0.1313270926475525,0.9350525140762329
71,0.010746430622661085,0.9964157938957214,1.0941953659057617,0.9388729929924011
72,0.009717811441633126,0.9964157938957214,1.8649423122406006,0.9235911965370178
73,0.012775204236795953,0.9956989288330078,0.4276708960533142,0.9369627237319946
74,0.007540905877530965,0.9976105093955994,1.4693714380264282,0.9149952530860901
75,0.008582151522329403,0.9971325993537903,0.0011713532730937004,0.922636091709137
76,0.008185092479663316,0.9980884194374084,0.35007235407829285,0.9369627237319946
77,0.010212575477833453,0.9956989288330078,1.5518056154251099,0.9350525140762329
78,0.00854890455616045,0.9961768388748169,0.46194592118263245,0.9426934123039246
79,0.007984946795775466,0.9971325993537903,0.12238648533821106,0.9503343105316162
80,0.007582980613717878,0.9978494644165039,0.008142397738993168,0.9255014061927795
81,0.00502047439862717,0.9968936443328857,0.11399282515048981,0.9426934123039246
82,0.007581817536102163,0.9971325993537903,0.0034192397724837065,0.939828097820282
83,0.006531568668789526,0.9978494644165039,0.6477848887443542,0.939828097820282
84,0.009298242933195333,0.9964157938957214,0.3873092532157898,0.9283667802810669
85,0.008673609791486726,0.9968936443328857,0.8114483952522278,0.963705837726593
86,0.00632810178782815,0.9971325993537903,0.5907523036003113,0.9417383074760437
87,0.004759058116136551,0.998327374458313,0.6452390551567078,0.9350525140762329
88,0.006129946788778539,0.9976105093955994,0.36276403069496155,0.9293218851089478
89,0.007018765807533623,0.9968936443328857,0.006141318008303642,0.9436485171318054
90,0.010712089580240615,0.9956989288330078,0.00020965226576663554,0.958930253982544
91,0.002278279725998182,0.9992831349372864,0.17636838555335999,0.958930253982544
92,0.010043844192726826,0.9959378838539124,1.2510300874710083,0.9417383074760437
93,0.012323531226421974,0.9961768388748169,0.6385304927825928,0.939828097820282
94,0.012438705970396435,0.9961768388748169,0.003298170631751418,0.9570200443267822
95,0.006821325046020165,0.9973715543746948,1.400598168373108,0.9522445201873779
96,0.006301173973875531,0.9973715543746948,0.06571484357118607,0.946513831615448
97,0.0031012858441807215,0.9990441799163818,0.232390359044075,0.9474689364433289
98,0.0034067278255835776,0.9988052845001221,0.1971278190612793,0.9379178881645203
99,0.007440117226652242,0.9971325993537903,0.7170206904411316,0.9283667802810669
100,0.006480480698086045,0.9980884194374084,0.29343003034591675,0.946513831615448
